11065.0, 10986.759645779412, 95.12858729105932
11065.0, 10986.759645779412, 296.00441623563717
100579.0, 34544.1195796264, 998.0587770680563
1605010.0, 667652.5401215856, 4360.939930353741
1605010.0, 667652.5401215856, 8916.349800709857
1605010.0, 667652.5401215856, 13456.290903403025
1754134.0, 563872.0820061478, 29586.85245600912
4547961.0, 2293699.0835374496, 94312.59646081812
4547961.0, 2369704.2118618027, 237823.20702545057
4716363.0, 3491945.424188297, 459287.2744250922
6257542.0, 3560970.9799686656, 735497.9057895587
6257542.0, 3983008.5294333114, 1081528.5450887042
6369879.0, 4054512.520804196, 1396154.8414695412
6707675.0, 4831554.377478238, 1620092.367397132
6257542.0, 5294368.338573812, 1789987.416910475
8667319.0, 5586173.618190074, 2013110.2228053673
8667319.0, 5965106.572238374, 2286531.9329069084
8667319.0, 6446195.366789684, 2389616.2801501756
8667319.0, 6818498.899725994, 2942802.3289041943
8667319.0, 6532078.160980011, 3085838.9619156914
8667319.0, 7112980.277190046, 3140163.36059058
8802073.0, 7447239.923442049, 3314221.5739308526
8525665.0, 7721397.459854282, 3397257.317825457
8831009.0, 7977727.769031978, 3527539.49716379
8831009.0, 7977727.769031978, 3837235.6634859364
8831009.0, 8266757.94143461, 4196951.79077754
1.1813862E7, 8903453.301653216, 4398429.39806575
1.1813862E7, 9488686.351177057, 4313186.043134481
1.1813862E7, 9488686.351177057, 4619537.946487499
1.1835857E7, 1.04429280541827E7, 4701546.130260479
1.1835857E7, 1.04429280541827E7, 4713785.207857941
1.1835857E7, 1.04429280541827E7, 5142188.729293072
1.1991582E7, 1.0938222014839893E7, 4769113.129842295
1.1991582E7, 1.0938222014839893E7, 5003681.551652382
1.1991582E7, 1.0938222014839893E7, 5071722.893530628
1.20683E7, 1.1008200981462853E7, 5430617.651254532
2.947238186E9, 2.600385957260039E9, 1.235781100757385E7
1.3923273E7, 1.1669946932316894E7, 5915188.049587067
1.3923273E7, 1.1669946932316894E7, 5681179.083121732
1.3968502E7, 1.1707856124343924E7, 5675103.47943619
1.4603009E7, 1.178000924979368E7, 5741511.561854283
1.4814598E7, 1.184015714408355E7, 6050425.160026314
7.8340161E7, 5.904063930215999E7, 6585122.253178362
7.8340161E7, 5.904063930215999E7, 7516618.099438641
7.8759064E7, 5.935634328604116E7, 7678598.675655602
7.8759064E7, 5.935634328604116E7, 8180257.141210931
7.8340161E7, 5.904063930215999E7, 1.00488211597905E7
8.2542422E7, 6.220765061267458E7, 1.3689831260879977E7
8.2542422E7, 6.220765061267458E7, 1.7534868577220194E7
7.8340161E7, 6.292144062878957E7, 2.019776508618236E7
8.2602704E7, 6.2253081816452846E7, 2.483332135620669E7
8.2602704E7, 6.2253081816452846E7, 2.5711162144657787E7
8.2602704E7, 6.2253081816452846E7, 2.8020228443130106E7
8.2602704E7, 6.2253081816452846E7, 2.6912524802518476E7
8.2602704E7, 6.2253081816452846E7, 2.8019473026934374E7
8.2602704E7, 6.2253081816452846E7, 2.7368947789688274E7
8.2602704E7, 6.2253081816452846E7, 2.587073931969746E7
8.2602704E7, 6.2253081816452846E7, 2.4833742521979045E7
8.2602704E7, 6.2253081816452846E7, 2.716852262363678E7
8.2602704E7, 6.2253081816452846E7, 2.5800270782438353E7
1.16159515E8, 1.0733119490457912E8, 2.9784742128815252E7
1.16159515E8, 1.0733119490457912E8, 2.9330684821486052E7
1.16159515E8, 1.0733119490457912E8, 2.804988077879667E7
1.16159515E8, 1.0733119490457912E8, 2.7312076808209177E7
1.16159515E8, 1.0733119490457912E8, 2.7543325568119016E7
1.16159515E8, 1.0733119490457912E8, 2.8507988988551363E7
1.44143854E8, 1.2541277593851413E8, 2.940007730940806E7
1.44143854E8, 1.2541277593851413E8, 3.2962431068973996E7
1.41298044E8, 1.2800863245711547E8, 3.7482018625033535E7
1.5756802E8, 1.3709251028722537E8, 3.990589576063078E7
1.41298044E8, 1.3055915307669626E8, 4.6228733778053686E7
1.5756802E8, 1.4559258331397665E8, 4.8400563429583296E7
1.5756802E8, 1.4559258331397665E8, 5.824452205801566E7
1.5756802E8, 1.4559258331397665E8, 5.791035493803791E7
1.5756802E8, 1.4559258331397665E8, 6.0318987824909344E7
1.5756802E8, 1.4559258331397665E8, 6.366377711875675E7
1.5756802E8, 1.4559258331397665E8, 7.118669355488837E7
1.5756802E8, 1.4559258331397665E8, 6.580382048460027E7
1.5756802E8, 1.4559258331397665E8, 6.535831563140454E7
1.5756802E8, 1.4559258331397665E8, 6.53509446756432E7
1.5756802E8, 1.4559258331397665E8, 7.281787195409982E7
